AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,LATITUDE,LONGITUDE
NRI,Grand Lake Regional,"Afton, OK",United States,36.57750000,-94.86194444
NRK,Kungsangen,"Norrkoping, Sweden",Sweden,58.58583333,16.25055556
NRK,Kungsangen,"Norrkoping, Sweden",Sweden,58.58888889,16.25000000
NRL,North Ronaldsay Airport,"North Ronaldsay, United Kingdom",United Kingdom,59.36750000,-2.43472222
NRL,North Ronaldsay Airport,"North Ronaldsay, United Kingdom",United Kingdom,59.36750000,-2.43472222
NRL,North Ronaldsay Airport,"North Ronaldsay, United Kingdom",United Kingdom,59.36750000,-2.43444444
NRL,North Ronaldsay Airport,"North Ronaldsay, United Kingdom",United Kingdom,59.36750000,-2.43444444
NRL,North Ronaldsay Airport,"North Ronaldsay, United Kingdom",United Kingdom,59.37027778,-2.43333333
NRR,Roosevelt Roads NAS,"Ceiba, PR",United States,18.24972222,-65.63555556
NRR,Roosevelt Roads NAS,"Ceiba, Puerto Rico",Puerto Rico,18.24972222,-65.63555556
NRT,Narita International,"Tokyo, Japan",Japan,35.76388889,140.39111111
NRT,Narita International,"Tokyo, Japan",Japan,35.76527778,140.38555556
NRT,Narita International,"Tokyo, Japan",Japan,35.77694444,140.38250000
NRT,Narita International,"Tokyo, Japan",Japan,35.77694444,140.38250000
NRT,Narita International,"Tokyo, Japan",Japan,35.77694444,140.38250000
NRT,Narita International,"Tokyo, Japan",Japan,35.77722222,140.38222222
NRT,Narita International,"Tokyo, Japan",Japan,35.77722222,140.38222222
NRT,Narita International,"Tokyo, Japan",Japan,35.77722222,140.38222222
NSA,Noosa Aust.,"Noosa, Australia",Australia,-26.38333333,153.15000000
NSB,North Seaplane Base,"Bimini, The Bahamas",The Bahamas,25.72916667,-79.28888889
NSE,Whiting Field NAS North,"Milton, FL",United States,30.72250000,-87.02388889
NSE,Whiting Field NAS North,"Milton, FL",United States,30.72388889,-87.02194444
NSE,Whiting Field NAS North,"Milton, FL",United States,30.72416667,-87.02194444
NSF,Andrews AFB,"Camp Springs, MD",United States,38.81083333,-76.86694444
NSF,Andrews AFB,"Camp Springs, MD",United States,38.81083333,-76.86694444
NSF,Andrews NAF,"Camp Springs, MD",United States,38.81083333,-76.86722222
NSF,Joint Base Andrews,"Camp Springs, MD",United States,38.81083333,-76.86694444
NSF,Joint Base Andrews,"Camp Springs, MD",United States,38.81083333,-76.86694444
NSI,Nsimalen,"Yaounde, Cameroon",Cameroon,3.71944444,11.55194444
NSI,Yaounde Nsimalen,"Yaounde, Cameroon",Cameroon,3.72250000,11.55333333
NSL,NASA Shuttle Landing Facility,"Merritt Island, FL",United States,28.61472222,-80.69472222
NSL,NASA Shuttle Landing Facility,"Merritt Island, FL",United States,28.61500000,-80.69444444
NSN,Nelson Airport,"Nelson, New Zealand",New Zealand,-41.30000000,173.21944444
NSN,Nelson Airport,"Nelson, New Zealand",New Zealand,-41.29694444,173.22416667
NSN,Nelson Airport,"Nelson, New Zealand",New Zealand,-41.29555556,173.22222222
NSO,Scone Airport,"Scone, Australia",Australia,-32.03722222,150.83222222
NSO,Scone Airport,"Scone, Australia",Australia,-32.03611111,150.83250000
NST,Nakhon Si Thammarat Airport,"Nakhon Si Thammarat, Thailand",Thailand,8.53972222,99.94472222
NSY,Sigonella Airport,"Sigonella, Italy",Italy,37.40166667,14.92222222
NSY,Sigonella Airport,"Sigonella, Italy",Italy,37.40250000,14.92250000
NT1,Snap Lake Mine/Debeers,"Snap Lake, Canada",Canada,63.58500000,-110.90000000
NT2,Colomac Airport,"Colomac, Canada",Canada,64.38500000,-115.12472222
NT3,Gahcho Kue,"Gahcho, Canada",Canada,63.43305556,-109.19972222
NT3,Gahcho Kue,"Gahcho, Canada",Canada,63.43472222,-109.17500000
NT3,Gahcho Kue,"Gahcho, Canada",Canada,63.43527778,-109.14472222
NT3,Gahcho Kue,"Gahcho, Canada",Canada,63.43527778,-109.14472222
NTD,Point Mugu NAS,"Port Hueneme, CA",United States,34.11916667,-119.11972222
NTD,Point Mugu NAS,"Port Hueneme, CA",United States,34.11916667,-119.11972222
NTD,Point Mugu NAS,"Port Hueneme, CA",United States,34.12027778,-119.12083333
NTD,Point Mugu NAS,"Port Hueneme, CA",United States,34.12027778,-119.12083333
NTD,Point Mugu NAS,"Port Hueneme, CA",United States,34.12027778,-119.12000000
NTE,Nantes Atlantique,"Nantes, France",France,47.15305556,-1.61083333
NTE,Nantes Atlantique,"Nantes, France",France,47.15833333,-1.60972222
NTE,Nantes Chateau Bougon,"Nantes, France",France,47.15833333,-1.60972222
NTL,Williamtown,"Newcastle, Australia",Australia,-32.79694444,151.83611111
NTL,Williamtown,"Newcastle, Australia",Australia,-32.79694444,151.83611111
NTL,Williamtown,"Newcastle, Australia",Australia,-32.79611111,151.83500000
NTL,Williamtown,"Newcastle, Australia",Australia,-32.79583333,151.83333333
NTL,Williamtown,"Newcastle, Australia",Australia,-32.79500000,151.83444444
NTL,Williamtown,"Newcastle, Australia",Australia,-32.79500000,151.83444444
NTN,Normanton Airport,"Normanton, Australia",Australia,-17.68833333,141.06972222
NTN,Normanton Airport,"Normanton, Australia",Australia,-17.68722222,141.07194444
NTN,Normanton Airport,"Normanton, Australia",Australia,-17.68500000,141.07027778
NTN,Normanton Airport,"Normanton, Australia",Australia,-17.68500000,141.07027778
NTN,Normanton Airport,"Normanton, Australia",Australia,-17.68361111,141.07027778
NTN,Normanton Airport,"Normanton, Australia",Australia,-17.68361111,141.07027778
NTO,Santo Antao Airport,"Santo Antao, Cape Verde",Cape Verde,17.05000000,-25.16666667
NTQ,Noto,"Wajima, Japan",Japan,37.29222222,136.95888889
NTQ,Noto,"Wajima, Japan",Japan,37.29333333,136.96222222
NTR,Del Norte International,"Monterrey, Mexico",Mexico,25.86555556,-100.23722222
NTR,Del Norte International,"Monterrey, Mexico",Mexico,25.86861111,-100.23750000
NTU,Oceana NAS,"Oceana, VA",United States,36.82055556,-76.03388889
NTU,Oceana NAS,"Oceana, VA",United States,36.82277778,-76.03194444
NTY,Pilanesberg International,"Sun City, South Africa",South Africa,-25.33583333,27.17055556
NTY,Pilanesberg International,"Sun City, South Africa",South Africa,-25.33388889,27.17333333
NTY,Pilanesberg International,"Sun City, South Africa",South Africa,-25.33388889,27.17333333
NTY,Pilanesberg International,"Sun City, South Africa",South Africa,-25.33388889,27.17361111
NTY,Pilanesberg International,"Sun City, South Africa",South Africa,-25.33388889,27.17361111
NU1,Doris Lake Airport,"Doris Lake, Canada",Canada,68.12527778,-106.58527778
NU2,Hope Bay Airport,"Hope Bay, Canada",Canada,68.16111111,-106.61555556
NU2,Hope Bay Airport,"Hope Bay, Canada",Canada,68.16388889,-106.61444444
NU3,Jericho Mine,"Jericho, Canada",Canada,66.01861111,-111.45194444
NU4,Meadowbank,"Meadowbank Nunavut, Canada",Canada,65.02500000,-96.07111111
NU4,Meadowbank,"Meadowbank Nunavut, Canada",Canada,65.02500000,-96.07111111
NU5,Goose Lake Airport,"Goose Lake, Canada",Canada,65.55194444,-106.43583333
NU6,Seaice15,"Seaice, Canada",Canada,66.65000000,-107.70000000
NUE,Nuernberg,"Nuremberg, Germany",Germany,49.49861111,11.07750000
NUE,Nuernberg,"Nuremberg, Germany",Germany,49.49861111,11.07750000
NUE,Nurnberg,"Nuremberg, Germany",Germany,49.49861111,11.06694444
NUE,Nurnberg,"Nuremberg, Germany",Germany,49.49861111,11.07750000
NUE,Nurnberg,"Nuremberg, Germany",Germany,49.49861111,11.07750000
NUE,Nurnberg,"Nuremberg, West Germany",West Germany,49.49972222,11.08166667
NUG,Nuguria Airport,"Nuguria, Papua New Guinea",Papua New Guinea,-3.40805556,154.73833333
NUG,Nuguria Airport,"Nuguria, Papua New Guinea",Papua New Guinea,-3.40527778,154.73583333
NUI,Nuiqsut Airport,"Nuiqsut, AK",United States,70.20972222,-151.00638889
NUI,Nuiqsut Airport,"Nuiqsut, AK",United States,70.20972222,-151.00638889
NUI,Nuiqsut Airport,"Nuiqsut, AK",United States,70.21000000,-151.00555556
NUI,Nuiqsut Airport,"Nuiqsut, AK",United States,70.21000000,-151.00555556
NUI,Nuiqsut Airport,"Nuiqsut, AK",United States,70.21055556,-151.00472222
NUL,Nulato Airport,"Nulato, AK",United States,64.72777778,-158.07666667
NUL,Nulato Airport,"Nulato, AK",United States,64.72944444,-158.07416667
NUN,Saufley Field NOLF,"Pensacola, FL",United States,30.46972222,-87.33805556
NUN,Saufley NAS,"Pensacola, FL",United States,30.46944444,-87.33805556
NUP,Nunapitchuk Airport,"Nunapitchuk, AK",United States,60.89444444,-162.46666667
NUP,Nunapitchuk Airport,"Nunapitchuk, AK",United States,60.90611111,-162.44055556
NUQ,Moffett Federal Airfield,"Mountain View, CA",United States,37.41611111,-122.04916667
NUQ,Moffett Field NAS,"Mountain View, CA",United States,37.41527778,-122.04833333
NUQ,Moffett Field NAS,"Mountain View, CA",United States,37.41527778,-122.04722222
NUW,Whidbey Island NAS,"Whidbey Island, WA",United States,48.35194444,-122.65583333
NUW,Whidbey Island NAS,"Whidbey Island, WA",United States,48.35222222,-122.65416667
NV1,Perkins Field,"Overton, NV",United States,36.56805556,-114.44333333
NV2,Jean Airport,"Jean, NV",United States,35.76833333,-115.32972222
NV3,Searchlight Airport,"Searchlight, NV",United States,35.44444444,-114.90944444
NV4,Reno Stead,"Reno, NV",United States,39.66805556,-119.87638889
NV5,Black Rock City,"Gerlach, NV",United States,40.75722222,-119.21277778
NV5,Black Rock City,"Gerlach, NV",United States,40.75722222,-119.21277778
NV5,Black Rock City,"Gerlach, NV",United States,40.75750000,-119.21583333
NV5,Black Rock City,"Gerlach, NV",United States,40.76166667,-119.21194444
NV5,Black Rock City,"Gerlach, NV",United States,40.76194444,-119.21083333
NV5,Black Rock City,"Gerlach, NV",United States,40.76222222,-119.21083333
NV6,Calvada Meadows,"Pahrump, NV",United States,36.27194444,-115.99527778
NV7,Silver Springs Airport,"Silver Springs, NV",United States,39.40305556,-119.25111111
NVA,Benito Salas,"Neiva, Colombia",Colombia,2.95000000,-75.29416667
NVA,Benito Salas,"Neiva, Colombia",Colombia,2.95000000,-75.29416667
NVA,Benito Salas,"Neiva, Colombia",Colombia,2.95027778,-75.29388889
NVA,Benito Salas,"Neiva, Colombia",Colombia,2.95027778,-75.29388889
NVA,Benito Salas,"Neiva, Colombia",Colombia,2.95027778,-75.29388889
NVA,Benito Salas,"Neiva, Colombia",Colombia,2.95055556,-75.29388889
NVA,Benito Salas,"Neiva, Colombia",Colombia,2.95055556,-75.29388889
NVA,La Manguita,"Neiva, Colombia",Colombia,2.95277778,-75.29805556
NVD,Nevada Municipal,"Nevada, MO",United States,37.85138889,-94.30388889
NVD,Nevada Municipal,"Nevada, MO",United States,37.85194444,-94.30500000
NVD,Nevada Municipal,"Nevada, MO",United States,37.85250000,-94.30472222
NVI,Navoi Airport,"Navoi, Uzbekistan",Uzbekistan,40.11722222,65.17111111
NVI,Navoi International,"Navoi, Uzbekistan",Uzbekistan,40.11722222,65.17111111
NVK,Narvik Airport,"Narvik, Norway",Norway,68.42500000,17.42500000
NVT,Ministro Victor Konder International,"Navegantes, Brazil",Brazil,-26.88000000,-48.65138889
NVT,Ministro Victor Konder International,"Navegantes, Brazil",Brazil,-26.88000000,-48.65138889
NVT,Ministro Victor Konder International,"Navegantes, Brazil",Brazil,-26.87944444,-48.65083333
NVT,Ministro Victor Konder International,"Navegantes, Brazil",Brazil,-26.87944444,-48.65083333
NVT,Ministro Victor Konder International,"Navegantes, Brazil",Brazil,-26.87944444,-48.65083333
NVT,Ministro Victor Konder International,"Navegantes, Brazil",Brazil,-26.87388889,-48.65055556
NWI,Norwich Airport,"Norwich, United Kingdom",United Kingdom,52.67583333,1.28277778
NWI,Norwich Airport,"Norwich, United Kingdom",United Kingdom,52.67583333,1.28583333
NXX,Willow Grove NAS,"Willow Grove, PA",United States,40.20027778,-75.14833333
NXX,Willow Grove NAS JRB,"Willow Grove, PA",United States,40.19972222,-75.14805556
NY1,Kingston Ulster,"Kingston, NY",United States,41.98527778,-73.96444444
NY1,Kingston Ulster,"Kingston, NY",United States,41.98527778,-73.96416667
NY2,Oswego County,"Fulton, NY",United States,43.35083333,-76.38805556
NY3,F and F Airpark Inc,"Oneonta, NY",United States,42.45000000,-75.01638889
NY3,Ledgedale Airpark,"Brockport, NY",United States,43.18111111,-77.91555556
NY4,Potsdam Municipal,"Potsdam, NY",United States,44.67666667,-74.94833333
NY4,Potsdam Municipal,"Potsdam, NY",United States,44.67666667,-74.94833333
NY4,Potsdam Municipal Damon Field,"Potsdam, NY",United States,44.67666667,-74.94833333
NY4,Potsdam Municipal Damon Field,"Potsdam, NY",United States,44.67666667,-74.94833333
NY5,Sky Acres,"Millbrook, NY",United States,41.70750000,-73.73805556
NY6,Fulton County,"Johnstown, NY",United States,42.99805556,-74.32944444
NY7,Skaneateles Aero Drome,"Skaneateles, NY",United States,42.91388889,-76.44083333
NY8,Mattituck Airport,"Mattituck, NY",United States,40.98694444,-72.51916667
NY9,Hornell Municipal,"Hornell, NY",United States,42.38222222,-77.68222222
NYC,New York City Metropolitan Area,"New York, NY",United States,40.72722222,-73.92666667
NYL,Yuma MCAS/Yuma International,"Yuma, AZ",United States,32.65666667,-114.60611111
NYL,Yuma MCAS/Yuma International,"Yuma, AZ",United States,32.65666667,-114.60583333
NYO,Skavsta,"Nykoping, Sweden",Sweden,58.78861111,16.91222222
NYO,Skavsta,"Nykoping, Sweden",Sweden,58.78944444,16.91055556
NYS,New York Skyports Seaplane Base,"New York, NY",United States,40.73388889,-73.97277778
NYS,New York Skyports Seaplane Base,"New York, NY",United States,40.73388889,-73.97277778
NYS,New York Skyports Seaplane Base,"New York, NY",United States,40.73388889,-73.97277778
NYT,Naypyitaw International,"Naypyitaw, Burma",Burma,19.62361111,96.20111111
NYU,Bagan,"Nyaung-U, Burma",Burma,21.17888889,94.93027778
NYU,Bagan,"Nyaung-U, Burma",Burma,21.18138889,94.93472222
NYU,Nyaung Oo,"Nyaung-U, Burma",Burma,21.18138889,94.93472222
NZC,Cecil,"Jacksonville, FL",United States,30.21888889,-81.87722222
NZC,Cecil Field,"Jacksonville, FL",United States,30.21861111,-81.87666667
NZC,Cecil Field,"Jacksonville, FL",United States,30.21861111,-81.87666667
NZC,Cecil Field,"Jacksonville, FL",United States,30.21888889,-81.87722222
NZJ,El Toro MCAS,"Santa Ana, CA",United States,33.66750000,-117.71833333
NZW,South Weymouth NAS,"South Weymouth, MA",United States,42.14861111,-70.94027778
NZY,North Island NAS,"San Diego, CA",United States,32.69833333,-117.21305556
NZY,North Island NAS,"San Diego, CA",United States,32.69833333,-117.21305556
NZY,North Island NAS,"San Diego, CA",United States,32.69916667,-117.21527778
NZY,North Island NAS,"San Diego, CA",United States,32.69916667,-117.21527778
NZY,North Island NAS,"San Diego, CA",United States,32.69916667,-117.21444444
O1H,Holmes County,"Millersburg, OH",United States,40.53666667,-81.95583333
O1H,Holmes County,"Millersburg, OH",United States,40.53666667,-81.95583333
O1H,Holmes County,"Millersburg, OH",United States,40.53722222,-81.95444444
O2H,Knox County,"Mount Vernon, OH",United States,40.32888889,-82.52611111
O3H,Bolton Field,"Columbus, OH",United States,39.90111111,-83.13694444
O4H,Delaware Municipal,"Delaware, OH",United States,40.27972222,-83.11472222
O4H,Delaware Municipal Jim Moore Field,"Delaware, OH",United States,40.27944444,-83.11333333
O4H,Delaware Municipal Jim Moore Field,"Delaware, OH",United States,40.27944444,-83.11333333
O4H,Delaware Municipal Jim Moore Field,"Delaware, OH",United States,40.27972222,-83.11472222
O5H,Wood County,"Bowling Green, OH",United States,41.39111111,-83.63027778
O6H,Ashland County,"Ashland, OH",United States,40.90305556,-82.25555556
O85,Benton Field,"Redding, CA",United States,40.57361111,-122.40722222
O85,Benton Field,"Redding, CA",United States,40.57361111,-122.40722222
O85,Benton Field,"Redding, CA",United States,40.57416667,-122.40750000
O85,Benton Field,"Redding, CA",United States,40.57416667,-122.40750000
OAG,Orange Airport,"Orange, Australia",Australia,-33.38166667,149.13305556
OAG,Orange Airport,"Orange, Australia",Australia,-33.38166667,149.13305556
OAG,Orange Airport,"Orange, Australia",Australia,-33.37916667,149.12333333
OAG,Orange Airport,"Orange, Australia",Australia,-33.37805556,149.12555556
OAG,Orange Airport,"Orange, Australia",Australia,-33.37805556,149.12555556
OAI,Bagram Air Base,"Bagram, Afghanistan",Afghanistan,34.94611111,69.26500000
OAI,Bagram Airport,"Bagram, Afghanistan",Afghanistan,34.94583333,69.26583333
OAI,Bagram Airport,"Bagram, Afghanistan",Afghanistan,34.94583333,69.26583333
OAI,Bagram Airport,"Bagram, Afghanistan",Afghanistan,34.94611111,69.26555556
OAI,Bagram Airport,"Bagram, Afghanistan",Afghanistan,34.94611111,69.26555556
OAI,Bagram Airport,"Bagram, Afghanistan",Afghanistan,34.94638889,69.26500000
OAI,Bagram Airport,"Bagram, Afghanistan",Afghanistan,34.94638889,69.26500000
OAJ,Albert J Ellis,"Jacksonville/Camp Lejeune, NC",United States,34.82916667,-77.61222222
OAJ,Albert J Ellis,"Jacksonville/Camp Lejeune, NC",United States,34.83027778,-77.61166667
OAK,Metro Oakland International,"Oakland, CA",United States,37.72111111,-122.22111111
OAK,Metro Oakland International,"Oakland, CA",United States,37.72138889,-122.22111111
OAK,Metropolitan Oakland International,"Oakland, CA",United States,37.71861111,-122.22166667
OAK,Metropolitan Oakland International,"Oakland, CA",United States,37.72111111,-122.22111111
OAK,Metropolitan Oakland International,"Oakland, CA",United States,37.72111111,-122.22111111
OAK,Metropolitan Oakland International,"Oakland, CA",United States,37.72138889,-122.22111111
OAK,Metropolitan Oakland International,"Oakland, CA",United States,37.72138889,-122.22111111
OAK,Metropolitan Oakland International,"Oakland, CA",United States,37.72138889,-122.22083333
OAK,Metropolitan Oakland International,"Oakland, CA",United States,37.72138889,-122.22083333
OAK,Metropolitan Oakland International,"Oakland, CA",United States,37.72277778,-122.22138889
OAM,Oamaru Airport,"Oamaru, New Zealand",New Zealand,-44.96944444,171.08333333
OAM,Oamaru Airport,"Oamaru, New Zealand",New Zealand,-44.96694444,171.08138889
OAN,El Arrayan,"Olanchito, Honduras",Honduras,15.50444444,-86.57472222
OAN,El Arrayan,"Olanchito, Honduras",Honduras,15.50666667,-86.57527778
OAX,Oaxaca International,"Oaxaca, Mexico",Mexico,16.99861111,-96.72611111
OAX,Xoxocotlan International,"Oaxaca, Mexico",Mexico,16.99861111,-96.72611111
OAX,Xoxocotlan International,"Oaxaca, Mexico",Mexico,16.99861111,-96.72611111
OAX,Xoxocotlan International,"Oaxaca, Mexico",Mexico,16.99861111,-96.72583333
OAX,Xoxocotlan International,"Oaxaca, Mexico",Mexico,17.00000000,-96.72666667
OAX,Xoxocotlan International,"Oaxaca, Mexico",Mexico,17.00000000,-96.72666667
OBC,Obock Airport,"Obock, Djibouti",Djibouti,11.96833333,43.27888889
OBE,Okeechobee County,"Okeechobee, FL",United States,27.26611111,-80.85111111
OBE,Okeechobee County,"Okeechobee, FL",United States,27.26666667,-80.85027778
OBF,Oberpfaffenhofen Airport,"Oberpfaffenhofen, Germany",Germany,48.08166667,11.28333333
OBF,Oberpfaffenhofen Airport,"Oberpfaffenhofen, Germany",Germany,48.08222222,11.28444444
OBF,Oberpfaffenhofen Airport,"Oberpfaffenhofen, West Germany",West Germany,48.08222222,11.28444444
OBO,Obihiro Airport,"Obihiro, Japan",Japan,42.73083333,143.22111111
OBO,Obihiro Airport,"Obihiro, Japan",Japan,42.73361111,143.21750000
OBS,Aubenas Airport,"Aubenas, France",France,44.61666667,4.38333333
OBT,Garrett County,"Oakland, MD",United States,39.58083333,-79.33583333
OBU,Kobuk Airport,"Kobuk, AK",United States,66.91055556,-156.88333333
OBU,Kobuk Airport,"Kobuk, AK",United States,66.91222222,-156.89722222
OCA,Ocean Reef Club,"Key Largo, FL",United States,25.32250000,-80.27694444
OCA,Ocean Reef Club,"Key Largo, FL",United States,25.32444444,-80.27583333
OCA,Ocean Reef Club,"Key Largo, FL",United States,25.32444444,-80.27583333
OCA,Ocean Reef Club,"Key Largo, FL",United States,25.32444444,-80.27583333
OCA,Ocean Reef Club,"Key Largo, FL",United States,25.32527778,-80.27472222
OCA,Ocean Reef Club,"Key Largo, FL",United States,25.32527778,-80.27472222
OCA,Ocean Reef Club,"Key Largo, FL",United States,25.32527778,-80.27472222
OCE,Ocean City Municipal,"Ocean City, MD",United States,38.31055556,-75.12388889
OCF,Ocala International-Jim Taylor Field,"Ocala, FL",United States,29.17194444,-82.22416667
OCF,Ocala International-Jim Taylor Field,"Ocala, FL",United States,29.17250000,-82.22416667
OCF,Ocala Municipal,"Ocala, FL",United States,29.17555556,-82.22694444
OCH,A L Mangham Jr Regional,"Nacogdoches, TX",United States,31.57777778,-94.71000000
OCH,A L Mangham Jr. Regional,"Nacogdoches, TX",United States,31.57777778,-94.71000000
OCH,A L Mangham Jr. Regional,"Nacogdoches, TX",United States,31.58333333,-94.70000000
OCH,Nacogdoches A L Mangham Jr Regional,"Nacogdoches, TX",United States,31.57777778,-94.71000000
OCH,Nacogdoches A L Mangham Jr Regional,"Nacogdoches, TX",United States,31.57777778,-94.71000000
OCI,Thumb Bay,"Oceanic, AK",United States,60.20000000,-147.81666667
OCJ,Boscobel,"Ocho Rios, Jamaica",Jamaica,18.40055556,-76.96972222
OCN,Bob Maxwell Memorial Airfield,"Oceanside, CA",United States,33.21805556,-117.35138889
OCN,Bob Maxwell Memorial Airfield,"Oceanside, CA",United States,33.21805556,-117.35138889
OCN,Oceanside Municipal,"Oceanside, CA",United States,33.21722222,-117.35416667
OCN,Oceanside Municipal,"Oceanside, CA",United States,33.21722222,-117.35416667
OCN,Oceanside Municipal,"Oceanside, CA",United States,33.21722222,-117.35277778
OCN,Oceanside Municipal,"Oceanside, CA",United States,33.21805556,-117.35138889
OCW,Warren Field,"Washington, NC",United States,35.56888889,-77.05083333
OCW,Warren Field,"Washington, NC",United States,35.57055556,-77.04972222
OCW,Warren Field,"Washington, NC",United States,35.57055556,-77.04972222
OCW,Washington Warren,"Washington, NC",United States,35.57055556,-77.04972222
OCW,Washington Warren,"Washington, NC",United States,35.57055556,-77.04972222
OD1,Doro Airport,"Doro, South Sudan",South Sudan,9.58888889,33.44805556
OD2,Paloich Airport,"Paloich, South Sudan",South Sudan,10.53333333,32.50666667
OD3,Bentiu Airport,"Bentiu, South Sudan",South Sudan,9.24111111,29.78361111
ODA,Ouadda Airport,"Ouadda, Central African Republic",Central African Republic,8.00388889,22.40166667
ODA,Ouadda Airport,"Ouadda, Central African Republic",Central African Republic,8.01055556,22.39805556
ODA,Ouadda Airport,"Ouadda, Central African Republic",Central African Republic,8.01083333,22.39805556
ODB,Cordoba Airport,"Cordoba, Spain",Spain,37.84194444,-4.84888889
ODB,Cordoba Airport,"Cordoba, Spain",Spain,37.84333333,-4.84805556
ODD,Oodnadatta Airport,"Oodnadatta, Australia",Australia,-27.56277778,135.44333333
ODD,Oodnadatta Airport,"Oodnadatta, Australia",Australia,-27.56138889,135.44611111
ODD,Oodnadatta Airport,"Oodnadatta, Australia",Australia,-27.56138889,135.44611111
ODD,Oodnadatta Airport,"Oodnadatta, Australia",Australia,-27.56000000,135.44527778
ODD,Oodnadatta Airport,"Oodnadatta, Australia",Australia,-27.56000000,135.44527778
ODD,Oodnadatta Airport,"Oodnadatta, Australia",Australia,-27.55027778,135.45000000
ODE,Hans Christian Anderson,"Odense, Denmark",Denmark,55.47527778,10.32694444
ODE,Hans Christian Anderson,"Odense, Denmark",Denmark,55.47666667,10.33083333
ODE,Odense Airport,"Odense, Denmark",Denmark,55.47638889,10.32861111
ODE,Odense Airport,"Odense, Denmark",Denmark,55.47666667,10.33083333
ODM,Oakland Airport,"Oakland, MD",United States,39.40666667,-79.41388889
ODS,Odessa International,"Odessa, U.S.S.R.",U.S.S.R.,46.42666667,30.67638889
ODS,Odessa International,"Odessa, Ukraine",Ukraine,46.42611111,30.67333333
ODS,Odessa International,"Odessa, Ukraine",Ukraine,46.42666667,30.67638889
ODS,Odessa International,"Odessa, Ukraine",Ukraine,46.42666667,30.67638889
ODS,Odessa International,"Odessa, Ukraine",Ukraine,46.42694444,30.67638889
ODS,Odessa International,"Odessa, Ukraine",Ukraine,46.42694444,30.67638889
ODW,A.J. Eisenberg,"Oak Harbor, WA",United States,48.25166667,-122.67361111
ODW,Wes Lupian Airfield,"Oak Harbor, WA",United States,48.25333333,-122.67250000
OEC,Oecusse Airport,"Oecusse, East Timor",East Timor,-9.19805556,124.34472222
OEC,Oecusse Airport,"Oecusse, Timor-Leste",Timor-Leste,-9.19833333,124.33805556
OEC,Oecusse Airport,"Oecusse, Timor-Leste",Timor-Leste,-9.19805556,124.34472222
OEO,L O Simenstad Municipal,"Osceola, WI",United States,45.30944444,-92.69000000
OER,Ornskoldsvik,"Oernskoeldsvik, Sweden",Sweden,63.40833333,18.99000000
OER,Ornskoldsvik,"Oernskoeldsvik, Sweden",Sweden,63.40833333,18.99000000
OER,Ornskoldsvik,"Oernskoeldsvik, Sweden",Sweden,63.40833333,18.99166667
OER,Ornskoldsvik,"Oernskoeldsvik, Sweden",Sweden,63.40916667,18.98833333
OER,Ornskoldsvik,"Oernskoeldsvik, Sweden",Sweden,63.40916667,18.98833333
OFF,Offutt AFB,"Omaha, NE",United States,41.11833333,-95.91222222
OFF,Offutt AFB,"Omaha, NE",United States,41.11944444,-95.90861111
OFK,Norfolk Regional/Karl Stefan Memorial Field,"Norfolk, NE",United States,41.98416667,-97.43416667
OFK,Norfolk Regional/Karl Stefan Memorial Field,"Norfolk, NE",United States,41.98555556,-97.43500000
OFU,Ofu Airport,"Ofu, American Samoa",American Samoa,-14.18666667,-169.66666667
OFU,Ofu Airport,"Ofu, TT",United States,-14.18666667,-169.66666667
OFU,Ofu Airport,"Ofu, TT",United States,-14.18444444,-169.67000000
OFU,Ofu Airport,"Ofu, TT",United States,-14.18444444,-169.67000000
OFU,Ofu Airport,"Ofu, TT",United States,-14.18444444,-169.66916667
OFU,Ofu Airport,"Ofu, TT",United States,-14.18444444,-169.66916667
OGA,Searle Field,"Ogallala, NE",United States,41.11944444,-101.76972222
OGA,Searle Field,"Ogallala, NE",United States,41.11972222,-101.76916667
OGB,Orangeburg Municipal,"Orangeburg, SC",United States,33.45694444,-80.85944444
OGB,Orangeburg Municipal,"Orangeburg, SC",United States,33.46305556,-80.85638889
OGD,Ogden-Hinckley,"Ogden, UT",United States,41.19500000,-112.01222222
OGD,Ogden-Hinckley,"Ogden, UT",United States,41.19555556,-112.01305556
OGD,Ogden-Hinckley,"Ogden, UT",United States,41.19638889,-112.01083333
OGG,Kahului Airport,"Kahului, HI",United States,20.89861111,-156.43055556
OGG,Kahului Airport,"Kahului, HI",United States,20.90055556,-156.43361111
OGN,Yonaguni Airport,"Yonaguni, Japan",Japan,24.46027778,122.97694444
OGN,Yonaguni Airport,"Yonaguni, Japan",Japan,24.46750000,122.97972222
OGN,Yonaguni Airport,"Yonaguni, Okinawa/Ryukyu Islands",Okinawa/Ryukyu Islands,24.46111111,122.97638889
OGS,Ogdensburg International,"Ogdensburg, NY",United States,44.68166667,-75.46583333
OGS,Ogdensburg International,"Ogdensburg, NY",United States,44.68194444,-75.46555556
OGS,Ogdensburg International,"Ogdensburg, NY",United States,44.68194444,-75.46555556
OGS,Ogdensburg International,"Ogdensburg, NY",United States,44.68222222,-75.46333333
OGS,Ogdensburg International,"Ogdensburg, NY",United States,44.68222222,-75.46333333
OH1,Fayette County,"Washington Court House, OH",United States,39.57027778,-83.42055556
